account_id;wielkosckredytu;dataurodzenia;datazalozenia;datapozyczki;czastrwaniakredytu;platnosci;status;plec;disp_id;typkarty;stan_konta_przydzielanie_kredytu;A4;A5;A6;A7;A8;A9;A10;A11;A12;A13;A14;A15;A16;wiek_pozyczka;staz_pozyczka;balance;Czy_problemy;duration;payments;iletransakcji;ilecredit;ilewithdraw;ilecreditcardwithdrawal;ilecreditincash;ilecollectionfromanotherbank;ileremittancetoanotherbank
8092;56100;07.07.1958;11.01.1995;20.02.1996;60;935;C;1;9687;;22875,7;387570;0;0;0;1;1;100;9897;1,6;1,96;140;18721;18696;37,62465753;1,109589041;22875,7;0;60;935;68;28;40;0;16;0;9
8094;220428;07.06.1962;24.11.1996;09.05.1997;36;6123;C;1;9689;;55972,2;106054;38;25;6;2;6;63,1;8110;5,77;6,55;109;3244;3079;34,92054795;0,454794521;55972,2;0;36;6123;20;11;9;0;1;5;1
8114;99300;20.03.1973;14.10.1995;15.08.1997;60;1655;C;0;9715;;31574,1;108871;41;29;7;2;6;62,1;8444;3,24;3,47;106;2595;2305;24,40547945;1,835616438;31574,1;0;60;1655;144;45;99;0;24;0;36
8127;155880;30.10.1968;13.10.1994;15.07.1996;24;6495;A;0;9732;classic;1000;114006;71;26;6;2;9;62,3;9065;4,46;5,39;123;4147;4166;27,70684932;1,753424658;1000;0;24;6495;142;51;83;0;33;0;16
8129;74736;29.10.1965;26.06.1993;30.07.1994;36;2076;A;1;9735;classic;30771,9;77917;85;19;6;1;5;53,5;8390;2,28;2,89;132;2080;2122;28,75068493;1,093150685;30771,9;0;36;2076;67;26;41;0;14;0;8
8158;238716;01.07.1964;16.06.1996;01.11.1997;36;6631;C;1;9767;;39586;78955;50;24;8;1;9;59;9060;1,78;2,44;124;1655;1717;33,3369863;1,378082192;39586;0;36;6631;106;34;72;0;2;16;23
8159;29784;25.12.1969;08.02.1995;13.06.1995;24;1241;A;0;9768;;200;170449;0;0;0;1;1;100;10787;2,64;3,09;131;6041;6261;25,46575342;0,342465753;200;0;24;1241;12;9;3;0;6;0;0
8169;97980;14.03.1980;28.11.1995;12.08.1997;60;1633;C;0;9782;;27785,3;45714;52;10;5;1;6;55,6;8843;2,82;3,6;113;818;888;17,41369863;1,704109589;27785,3;0;60;1633;137;45;92;0;25;0;32
8173;80340;06.02.1976;05.07.1993;20.05.1994;12;6695;A;0;9787;junior;92134,3;75637;35;36;9;0;7;36,5;9622;0,45;0,59;154;3475;3529;18,28219178;0,873972603;92134,3;0;12;6695;52;22;28;0;3;10;0
8225;36204;06.01.1938;07.12.1996;30.03.1998;12;3017;D;1;9851;;34482,2;102609;75;33;2;3;6;52;8187;4,83;5,45;94;2123;2134;60,22739726;1,309589041;34482,2;1;12;3017;115;63;48;0;2;16;0
8260;224604;24.05.1976;24.03.1993;25.08.1994;36;6239;A;1;9890;junior;29978,4;51313;34;12;3;1;4;59,2;8930;3,52;4,2;108;1328;1452;18,25479452;1,421917808;29978,4;0;36;6239;93;34;50;0;1;17;0
8261;87840;16.02.1980;12.05.1993;13.09.1993;24;3660;A;0;9892;;24664,6;53921;61;22;1;1;2;41,3;8598;2,77;3,26;123;1597;1875;13,57260274;0,339726027;24664,6;0;24;3660;17;14;3;0;2;4;0
8268;8616;27.10.1975;19.09.1996;26.09.1997;24;359;C;1;9901;;31309,4;108871;41;29;7;2;6;62,1;8444;3,24;3,47;106;2595;2305;21,91506849;1,019178082;31309,4;0;24;359;79;37;42;0;15;0;14
8316;134784;11.05.1940;04.06.1994;19.03.1995;24;5616;A;0;9961;;900;285387;0;2;8;5;7;89,9;10177;6,63;7,75;81;9878;10108;54,85479452;0,789041096;900;0;24;5616;55;30;23;0;13;0;0
8320;309660;27.09.1958;19.01.1997;04.06.1997;60;5161;C;0;9965;;29010,1;121947;37;28;7;3;11;70,5;8541;2,51;2,97;131;3496;3839;38,68493151;0,37260274;29010,1;0;60;5161;17;13;4;0;1;4;0
8321;89040;25.01.1970;12.04.1993;09.05.1994;60;1484;C;0;9967;;33269,2;148545;8;35;12;3;4;53,5;8909;4,01;5,56;113;3460;3590;24,28493151;1,073972603;33269,2;0;60;1484;87;44;43;0;18;0;8
8327;247728;19.06.1979;08.08.1995;10.03.1996;48;5161;C;1;9974;junior;60404,1;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;16,72328767;0,58630137;60404,1;0;48;5161;50;23;25;0;11;0;6
8330;7656;03.09.1962;28.03.1993;30.03.1994;24;319;A;0;9979;;41196,9;78955;50;24;8;1;9;59;9060;1,78;2,44;124;1655;1717;31,56986301;1,005479452;41196,9;0;24;319;81;36;45;0;14;0;8
8377;417060;14.09.1961;20.11.1993;01.06.1995;60;6951;C;0;10042;;55909,2;45714;52;10;5;1;6;55,6;8843;2,82;3,6;113;818;888;33,71232877;1,528767123;55909,2;0;60;6951;74;41;33;0;22;0;8
8381;333648;10.07.1976;17.09.1996;25.07.1997;48;6951;D;0;10047;;106132,2;177686;69;27;10;1;9;74,8;10045;1,42;1,71;135;6604;6295;21,04109589;0,852054795;106132,2;1;48;6951;97;43;50;0;25;0;14
8405;266220;17.02.1965;10.05.1994;14.10.1995;60;4437;C;0;10074;;35798,2;70646;94;14;3;1;4;58,4;8547;2,65;3,64;120;1563;1542;30,65479452;1,430136986;35798,2;0;60;4437;144;53;91;0;21;0;39
8411;220620;15.08.1943;02.12.1994;06.05.1996;60;3677;C;0;10081;;34609,5;70646;94;14;3;1;4;58,4;8547;2,65;3,64;120;1563;1542;52,72328767;1,424657534;34609,5;0;60;3677;128;54;73;0;3;17;24
8475;21072;09.08.1964;08.09.1993;21.01.1994;24;878;A;0;10151;;33467;149893;63;29;6;2;6;67,4;9753;4,64;5,05;109;5244;5892;29,45205479;0,369863014;33467;0;24;878;15;13;2;0;7;0;0
8489;265320;28.08.1948;18.09.1993;23.06.1995;36;7370;A;0;10167;;35289,8;51428;50;11;3;1;4;52,7;8402;3,13;3,98;120;999;1099;46,81917808;1,761643836;35289,8;0;36;7370;148;64;84;0;24;0;17
8492;85860;20.10.1955;29.06.1994;03.09.1995;60;1431;C;0;10171;classic;1000;88884;80;26;6;2;5;46,7;8507;1,67;1,85;132;2159;2674;39,87123288;1,180821918;1000;0;60;1431;96;47;49;0;19;0;9
8505;42840;11.11.1937;20.03.1997;10.12.1997;12;3570;A;1;10184;;1100;285387;0;2;8;5;7;89,9;10177;6,63;7,75;81;9878;10108;60,07945205;0,726027397;1100;0;12;3570;45;27;18;0;11;0;0
8519;74688;26.01.1945;02.04.1993;11.08.1994;12;6224;A;0;10202;;42072,9;87419;21;11;4;3;9;85,5;8624;1,79;2,66;102;2879;3198;49,53972603;1,35890411;42072,9;0;12;6224;112;49;59;0;1;16;12
8523;93036;12.09.1980;25.11.1996;15.02.1998;12;7753;C;0;10209;;400;387570;0;0;0;1;1;100;9897;1,6;1,96;140;18721;18696;17,42739726;1,224657534;400;0;12;7753;104;45;52;0;2;15;0
8533;174048;16.02.1952;10.10.1995;19.09.1996;48;3626;C;0;10220;classic;64940,4;162580;83;26;5;1;6;72,8;9538;1,51;1,81;111;6079;5410;44,5890411;0,942465753;64940,4;0;48;3626;69;38;31;0;22;0;0
8547;173016;23.02.1945;17.07.1995;30.05.1996;36;4806;C;0;10235;classic;66350,6;177686;69;27;10;1;9;74,8;10045;1,42;1,71;135;6604;6295;51,2630137;0,868493151;66350,6;0;36;4806;94;47;42;0;29;0;0
8558;288360;15.12.1935;27.02.1994;14.06.1994;60;4806;C;1;10247;;800;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;58,49589041;0,293150685;800;0;60;4806;10;8;2;0;4;0;0
8564;76680;07.01.1949;12.09.1993;11.03.1995;24;3195;A;1;10255;;72734,3;228848;15;40;18;2;6;57,2;9893;4,09;4,72;96;5623;5887;46,17260274;1,493150685;72734,3;0;24;3195;143;53;82;0;2;17;26
8566;230220;09.11.1942;08.10.1993;29.09.1994;36;6395;B;0;10258;;71356,9;323870;0;0;0;1;1;100;10673;4,75;5,44;100;18782;18347;51,88767123;0,975342466;71356,9;1;36;6395;82;38;42;0;17;0;19
8625;47304;03.08.1971;10.11.1993;10.04.1995;24;1971;A;1;10328;classic;17296,9;197099;29;41;10;2;10;74,7;9624;1,6;2,31;145;4484;4265;23,68493151;1,41369863;17296,9;0;24;1971;167;76;83;0;42;0;14
8639;185640;16.07.1962;22.08.1997;06.06.1998;60;3094;C;0;10346;;21694,7;112709;48;20;7;3;10;73,5;8369;1,79;2,31;117;2854;2618;35,89041096;0,789041096;21694,7;0;60;3094;55;30;21;0;3;9;0
8645;240900;25.08.1949;23.06.1997;08.12.1998;60;4015;C;0;10354;;700;110643;49;41;4;1;4;51,9;8441;3,45;4,48;115;1879;2252;49,28767123;1,460273973;700;0;60;4015;120;54;66;0;20;0;13
8680;85716;03.05.1938;12.02.1996;14.07.1996;36;2381;C;1;10394;;36516,9;74062;99;15;4;2;7;61,4;8114;2,38;2,62;119;1003;1181;58,19726027;0,416438356;36516,9;0;36;2381;19;15;4;0;2;5;0
8688;67980;31.03.1946;22.11.1996;20.03.1997;12;5665;A;0;10406;;55705,9;125832;151;41;2;3;5;48,3;8512;3,51;4,12;102;2247;2103;50,96986301;0,323287671;55705,9;0;12;5665;14;11;3;0;5;0;0
8713;170700;04.08.1971;18.05.1997;24.07.1998;60;2845;C;1;10438;;32392,2;107911;88;33;6;2;7;50,9;8240;2,53;3,56;99;1850;1903;26,96986301;1,183561644;32392,2;0;60;2845;91;47;40;0;7;14;0
8742;33144;27.01.1980;28.01.1997;29.07.1997;12;2762;A;0;10469;;900;285387;0;2;8;5;7;89,9;10177;6,63;7,75;81;9878;10108;17,50136986;0,498630137;900;0;12;2762;32;20;12;0;10;0;4
8772;88272;13.05.1979;16.05.1996;19.06.1997;48;1839;C;0;10505;;800;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;18,10136986;1,093150685;800;0;48;1839;77;40;37;0;3;13;9
8776;33984;04.08.1972;24.08.1994;26.08.1995;48;708;C;1;10510;;33693,9;197099;29;41;10;2;10;74,7;9624;1,6;2,31;145;4484;4265;23,06027397;1,005479452;33693,9;0;48;708;70;36;34;0;14;0;0
8784;74352;23.11.1957;16.10.1996;28.04.1998;24;3098;C;0;10520;;34804,5;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;40,42739726;1,531506849;34804,5;0;24;3098;126;53;69;0;1;18;13
8899;125340;15.06.1944;05.09.1994;25.12.1995;60;2089;C;1;10655;;84832,9;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;51,52876712;1,304109589;84832,9;0;60;2089;127;57;62;0;29;0;13
8919;76104;03.10.1961;03.07.1997;08.06.1998;24;3171;C;0;10679;;23602;145688;22;41;13;2;5;40,7;8544;1,29;1,86;109;2719;2906;36,67945205;0,931506849;23602;0;24;3171;81;44;37;0;22;0;14
8926;566640;06.02.1972;21.03.1997;23.01.1998;60;9444;C;0;10689;;200;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;25,96164384;0,843835616;200;0;60;9444;77;32;45;0;14;0;23
8931;186300;16.11.1947;01.01.1996;30.01.1997;60;3105;C;1;10696;classic;15396,6;86513;38;36;5;1;5;50,5;8288;3,79;4,52;110;1562;1460;49,20547945;1,079452055;15396,6;0;60;3105;119;54;61;0;31;0;18
8972;45024;04.05.1957;21.05.1996;21.12.1996;48;938;C;0;10742;;800;285387;0;2;8;5;7;89,9;10177;6,63;7,75;81;9878;10108;39,63287671;0,58630137;800;0;48;938;39;20;19;0;8;0;6
8982;227880;04.11.1955;25.09.1993;12.10.1994;36;6330;A;0;10755;;25942,7;197099;29;41;10;2;10;74,7;9624;1,6;2,31;145;4484;4265;38,9369863;1,046575342;25942,7;0;36;6330;83;45;36;0;21;0;0
9006;186384;29.01.1959;02.09.1994;08.06.1996;48;3883;C;1;10785;;78290,8;128118;9;16;6;3;8;85,3;9317;6,49;7,07;97;6949;6872;37,35616438;1,764383562;78290,8;0;48;3883;190;82;98;0;40;0;19
9017;100224;01.02.1957;22.11.1995;26.03.1996;48;2088;D;0;10797;;700;285387;0;2;8;5;7;89,9;10177;6,63;7,75;81;9878;10108;39,14520548;0,339726027;700;1;48;2088;18;15;3;0;2;4;0
9024;70656;26.07.1952;05.01.1996;04.10.1996;48;1472;C;1;10806;;600;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;44,19178082;0,745205479;600;0;48;1472;53;29;24;0;11;0;4
9030;155616;10.04.1971;21.01.1995;12.12.1996;48;3242;C;0;10813;;51799,2;226122;32;50;7;4;4;62,6;8994;3,8;4,79;110;9672;9208;25,6739726;1,890410959;51799,2;0;48;3242;172;70;102;0;26;0;36
9031;50112;29.01.1948;15.01.1997;03.05.1997;24;2088;C;1;10815;;68616,8;162580;83;26;5;1;6;72,8;9538;1,51;1,81;111;6079;5410;49,25753425;0,295890411;68616,8;0;24;2088;16;14;2;0;7;0;0
9034;38148;22.01.1965;28.06.1993;16.12.1993;12;3179;A;0;10818;;22704;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;28,89863014;0,468493151;22704;0;12;3179;29;18;10;0;2;6;4
9037;321936;08.04.1961;22.10.1996;15.09.1998;48;6707;C;0;10822;;23151,6;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;37,43835616;1,898630137;23151,6;0;48;6707;178;86;92;0;42;0;36
9052;71976;14.07.1965;30.08.1995;26.02.1997;24;2999;D;1;10841;;29368,1;161854;73;21;6;1;6;76,3;9425;1,72;2,5;125;4085;3891;31,62191781;1,493150685;29368,1;1;24;2999;133;60;71;0;27;0;0
9093;189300;05.12.1953;16.06.1993;03.08.1994;60;3155;C;1;10887;classic;53108;162580;83;26;5;1;6;72,8;9538;1,51;1,81;111;6079;5410;40,66027397;1,131506849;53108;0;60;3155;102;42;60;0;16;0;18
9104;172080;05.03.1957;21.01.1994;07.08.1994;48;3585;A;0;10900;;200;92084;55;29;4;3;5;46,7;10124;0,56;0,54;141;3810;4316;37,42465753;0,542465753;200;0;48;3585;42;25;16;0;12;0;0
9138;272220;23.09.1946;18.07.1996;03.06.1997;60;4537;D;0;10942;;1100;170449;0;0;0;1;1;100;10787;2,64;3,09;131;6041;6261;50,69315068;0,876712329;1100;1;60;4537;63;31;31;0;12;0;12
9140;16032;08.12.1965;18.08.1997;10.11.1998;48;334;C;0;10944;;500;105058;32;19;7;2;10;81;9272;2,8;3,22;118;4340;4505;32,92328767;1,230136986;500;0;48;334;121;47;74;0;19;0;31
9153;52236;25.09.1938;12.12.1996;01.03.1998;36;1451;C;1;10958;;600;81344;61;23;4;2;6;55,3;8899;3,39;3,97;149;2987;2487;59,43013699;1,216438356;600;0;36;1451;101;51;50;0;23;0;10
9156;163332;08.12.1937;14.09.1997;01.12.1998;36;4537;C;1;10963;;600;70699;60;13;2;1;4;65,3;8968;2,83;3,35;131;1740;1910;60,98082192;1,21369863;600;0;36;4537;66;34;28;0;11;0;0
9159;69600;14.04.1969;02.08.1996;08.06.1998;48;1450;C;1;10966;;700;197099;29;41;10;2;10;74,7;9624;1,6;2,31;145;4484;4265;29,15068493;1,849315068;700;0;48;1450;218;74;144;0;31;0;72
9167;272220;27.11.1940;02.04.1997;07.03.1998;60;4537;C;0;10978;;500;124605;11;42;14;1;8;46;8772;4,69;4,98;126;2854;3158;57,2739726;0,928767123;500;0;60;4537;80;38;37;0;18;0;16
9179;215040;20.10.1960;21.01.1997;28.02.1998;60;3584;C;0;10996;;1000;72541;66;26;10;0;8;36,9;8594;1,62;2,01;112;1580;1525;37,35890411;1,104109589;1000;0;60;3584;82;38;39;0;1;13;0
9188;127080;02.06.1936;08.02.1993;28.07.1993;60;2118;A;1;11006;;800;77917;85;19;6;1;5;53,5;8390;2,28;2,89;132;2080;2122;57,15342466;0,465753425;800;0;60;2118;24;15;9;0;2;5;3
9199;29448;21.10.1947;15.05.1996;11.09.1996;12;2454;B;1;11019;;800;226122;32;50;7;4;4;62,6;8994;3,8;4,79;110;9672;9208;48,89041096;0,326027397;800;1;12;2454;11;9;2;0;1;4;0
9201;122472;31.01.1961;28.10.1996;05.02.1998;24;5103;C;0;11021;;1000;42821;4;13;5;1;3;48,4;8173;6,6;7,01;124;1103;1358;37,01369863;1,273972603;1000;0;24;5103;112;47;60;0;2;15;11
9208;82128;03.04.1969;24.05.1997;12.10.1998;24;3422;C;1;11029;;1100;45714;52;10;5;1;6;55,6;8843;2,82;3,6;113;818;888;29,5260274;1,38630137;1100;0;24;3422;121;69;42;0;4;17;0
9225;164256;20.08.1972;01.01.1996;13.04.1997;48;3422;C;1;11051;;600;75637;35;36;9;0;7;36,5;9622;0,45;0,59;154;3475;3529;24,64657534;1,279452055;600;0;48;3422;98;47;45;0;18;0;0
9227;191580;11.01.1966;04.11.1997;29.04.1998;60;3193;C;0;11054;;900;121947;37;28;7;3;11;70,5;8541;2,51;2,97;131;3496;3839;32,29589041;0,482191781;900;0;60;3193;30;20;10;0;10;0;4
9235;83280;04.11.1941;24.06.1995;13.03.1997;48;1735;C;0;11063;classic;700;114006;71;26;6;2;9;62,3;9065;4,46;5,39;123;4147;4166;55,35342466;1,717808219;700;0;48;1735;139;63;76;0;23;0;0
9236;86616;28.09.1961;18.08.1993;21.12.1993;12;7218;A;1;11064;;800;75637;35;36;9;0;7;36,5;9622;0,45;0,59;154;3475;3529;32,23013699;0,342465753;800;0;12;7218;15;12;3;0;6;0;0
9241;285240;28.05.1952;25.09.1996;19.06.1997;60;4754;C;1;11071;;1100;323870;0;0;0;1;1;100;10673;4,75;5,44;100;18782;18347;45,06027397;0,731506849;1100;0;60;4754;54;26;25;0;1;9;4
9242;23184;26.07.1979;15.03.1996;24.01.1997;12;1932;A;0;11073;;200;161954;21;37;20;3;8;48;8720;3,73;4,5;116;3729;3651;17,49863014;0,863013699;200;0;12;1932;58;33;25;0;15;0;0
9263;39576;29.07.1964;04.06.1996;08.05.1997;12;3298;A;0;11097;;700;228848;15;40;18;2;6;57,2;9893;4,09;4,72;96;5623;5887;32,77534247;0,926027397;700;0;12;3298;75;35;38;0;2;11;12
9265;39576;02.05.1980;04.02.1993;11.07.1994;12;3298;A;0;11101;junior;300;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;14,19178082;1,430136986;300;0;12;3298;115;53;62;0;21;0;23
9307;41904;08.07.1974;24.01.1993;19.09.1994;12;3492;A;1;11153;;900;228848;15;40;18;2;6;57,2;9893;4,09;4,72;96;5623;5887;20,2;1,652054795;900;0;12;3492;143;63;76;0;26;0;30
9337;52128;17.07.1959;13.09.1993;04.06.1994;24;2172;A;0;11189;classic;900;94812;15;13;8;2;10;81,8;9650;3,38;3,67;100;2985;2804;34,88219178;0,723287671;900;0;24;2172;71;39;29;0;13;0;0
9353;188616;09.11.1938;03.11.1995;08.06.1997;24;7859;C;1;11208;;900;108871;41;29;7;2;6;62,1;8444;3,24;3,47;106;2595;2305;58,57808219;1,594520548;900;0;24;7859;63;40;21;0;18;0;3
9377;99936;22.01.1966;17.09.1995;29.04.1997;24;4164;C;0;11237;classic;400;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;31,26575342;1,61369863;400;0;24;4164;152;65;84;0;30;0;29
9403;120888;20.04.1944;27.03.1993;05.08.1994;36;3358;A;0;11266;;600;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;50,29315068;1,35890411;600;0;36;3358;96;36;56;0;21;0;12
9422;86184;04.12.1940;06.03.1996;29.10.1996;12;7182;A;0;11288;classic;300;285387;0;2;8;5;7;89,9;10177;6,63;7,75;81;9878;10108;55,90136986;0,649315068;300;0;12;7182;42;16;22;0;1;8;6
9424;83628;23.09.1977;30.12.1996;26.08.1997;36;2323;C;0;11290;;500;387570;0;0;0;1;1;100;9897;1,6;1,96;140;18721;18696;19,92328767;0,654794521;500;0;36;2323;34;17;16;0;2;8;0
9433;44640;11.02.1957;14.08.1997;05.10.1998;24;1860;C;1;11301;;600;108871;41;29;7;2;6;62,1;8444;3,24;3,47;106;2595;2305;41,64657534;1,142465753;600;0;24;1860;67;28;39;0;15;0;0
9455;374760;12.06.1951;03.11.1996;07.02.1998;60;6246;C;1;11329;;1000;182027;17;49;12;2;7;56,4;8746;3,33;3,74;90;4355;4433;46,65753425;1,263013699;1000;0;60;6246;112;32;76;0;2;15;31
9472;36396;03.04.1972;06.07.1993;08.05.1995;12;3033;A;1;11354;;800;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;23,09589041;1,838356164;800;0;12;3033;158;56;101;0;34;0;19
9491;225504;28.01.1980;08.08.1996;25.06.1998;48;4698;C;1;11375;junior;800;94725;38;28;1;3;6;63,4;9920;2,26;2,87;130;4289;4846;18,40547945;1,879452055;800;0;48;4698;181;46;129;2;1;23;55
9493;188688;23.07.1965;02.04.1995;09.09.1995;48;3931;C;0;11377;;400;197099;29;41;10;2;10;74,7;9624;1,6;2,31;145;4484;4265;30,13150685;0,438356164;400;0;48;3931;22;12;7;0;2;5;1
9494;116832;18.10.1948;10.05.1996;09.02.1997;12;9736;A;0;11378;;400;103347;87;16;7;1;7;67;9104;1,51;2,07;123;2299;2354;48,31232877;0,753424658;400;0;12;9736;46;23;23;0;14;0;5
9504;341280;14.04.1949;29.01.1996;10.03.1997;60;5688;C;1;11393;classic;700;81344;61;23;4;2;6;55,3;8899;3,39;3,97;149;2987;2487;47,90410959;1,109589041;700;0;60;5688;77;28;42;3;1;14;0
9510;228276;03.08.1961;09.06.1996;22.11.1996;36;6341;C;1;11401;;500;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;35,30410959;0,454794521;500;0;36;6341;20;13;7;0;8;0;0
9513;18324;11.04.1951;12.05.1996;16.07.1997;12;1527;A;0;11405;;700;108871;41;29;7;2;6;62,1;8444;3,24;3,47;106;2595;2305;46,2630137;1,178082192;700;0;12;1527;86;30;56;0;16;0;11
9548;46176;03.11.1966;07.06.1996;15.11.1996;48;962;C;1;11446;;1000;145688;22;41;13;2;5;40,7;8544;1,29;1,86;109;2719;2906;30,03287671;0,44109589;1000;0;48;962;17;11;6;0;7;0;1
9560;157068;12.09.1971;13.07.1997;15.03.1998;36;4363;C;0;11460;;400;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;26,50410959;0,671232877;400;0;36;4363;21;14;7;0;6;0;0
9583;104712;07.10.1970;22.05.1994;12.12.1995;24;4363;A;0;11486;;300;51313;34;12;3;1;4;59,2;8930;3,52;4,2;108;1328;1452;25,18082192;1,55890411;300;0;24;4363;108;50;48;0;34;0;11
9591;104712;12.12.1944;20.05.1993;11.04.1995;24;4363;A;1;11496;;400;323870;0;0;0;1;1;100;10673;4,75;5,44;100;18782;18347;50,32876712;1,893150685;400;0;24;4363;191;72;103;0;50;0;22
9627;244368;02.04.1970;22.07.1994;22.11.1995;48;5091;C;1;11543;;200;114200;101;41;4;1;4;43,7;8403;5,74;5,72;105;2157;2718;25,64109589;1,336986301;200;0;48;5091;144;64;76;0;49;0;0
9631;59448;01.12.1957;25.06.1996;09.11.1997;24;2477;C;1;11547;;200;75637;35;36;9;0;7;36,5;9622;0,45;0,59;154;3475;3529;39,93972603;1,375342466;200;0;24;2477;93;41;45;0;8;17;0
9633;59448;26.08.1952;08.01.1996;30.06.1997;24;2477;D;1;11549;;500;285387;0;2;8;5;7;89,9;10177;6,63;7,75;81;9878;10108;44,84383562;1,473972603;500;1;24;2477;120;55;57;0;26;0;0
9640;76416;02.09.1937;13.03.1993;11.01.1995;24;3184;A;1;11558;;19106;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;57,35890411;1,832876712;19106;0;24;3184;153;57;89;0;13;22;36
9645;176148;20.11.1963;23.01.1996;06.06.1996;36;4893;C;0;11565;;1100;85852;41;23;4;2;4;59,8;8965;7,08;8,23;104;2653;2822;32,54246575;0,367123288;1100;0;36;4893;13;9;4;0;1;4;0
9646;279072;19.01.1969;30.07.1996;02.04.1998;48;5814;C;1;11566;;300;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;29,2;1,673972603;300;0;48;5814;86;40;43;0;27;0;0
9656;139536;13.09.1941;14.11.1993;13.06.1995;24;5814;A;0;11578;;800;117897;139;28;5;1;6;53,8;8814;4,76;5,74;107;2112;2059;53,74794521;1,578082192;800;0;24;5814;165;67;87;0;48;0;17
9673;88200;03.12.1944;07.06.1997;12.09.1998;36;2450;C;1;11598;;1100;127369;31;32;13;2;7;51,2;8369;4,73;5,88;107;3736;2807;53,77534247;1,265753425;1100;0;36;2450;91;36;51;0;5;16;12
9677;31620;24.10.1939;13.10.1996;17.06.1997;60;527;C;1;11603;;500;112065;95;19;7;1;8;69,4;11277;1,25;1,44;127;5179;4987;57,64657534;0,676712329;500;0;60;527;37;17;20;0;10;0;4
9730;116040;27.10.1939;01.01.1997;15.08.1997;60;1934;C;0;11668;;900;387570;0;0;0;1;1;100;9897;1,6;1,96;140;18721;18696;57,8;0,619178082;900;0;60;1934;39;17;22;0;10;0;8
9731;113796;09.10.1971;01.12.1994;22.11.1995;36;3161;A;1;11670;;500;387570;0;0;0;1;1;100;9897;1,6;1,96;140;18721;18696;24,12054795;0,975342466;500;0;36;3161;72;25;43;0;2;12;16
9750;151728;23.06.1976;16.05.1994;11.02.1995;48;3161;D;1;11695;;1000;323870;0;0;0;1;1;100;10673;4,75;5,44;100;18782;18347;18,63835616;0,742465753;1000;1;48;3161;57;28;21;0;14;0;0
9790;133968;30.05.1943;09.11.1995;27.07.1996;48;2791;C;1;11742;classic;200;139012;59;41;8;3;10;61,9;8363;2,52;3,49;108;2564;2799;53,15890411;0,712328767;200;0;48;2791;79;23;51;0;15;0;24
9814;96168;12.08.1972;19.01.1995;26.09.1996;12;8014;A;0;11771;gold;600;197099;29;41;10;2;10;74,7;9624;1,6;2,31;145;4484;4265;24,12328767;1,684931507;600;0;12;8014;149;84;59;0;27;0;0
9828;126600;27.02.1939;20.05.1993;13.04.1995;24;5275;A;1;11787;;400;75637;35;36;9;0;7;36,5;9622;0,45;0,59;154;3475;3529;56,12328767;1,898630137;400;0;24;5275;132;46;74;0;1;23;0
9833;97632;07.09.1968;24.07.1993;21.05.1994;12;8136;A;0;11794;;1100;70646;94;14;3;1;4;58,4;8547;2,65;3,64;120;1563;1542;25,70136986;0,824657534;1100;0;12;8136;65;20;43;0;1;10;12
9859;300600;26.06.1964;08.07.1996;10.08.1997;60;5010;C;0;11825;classic;400;67298;71;19;10;0;7;43,8;8561;0,65;1,29;110;1029;1127;33,12328767;1,090410959;400;0;60;5010;95;28;63;1;3;13;24
9869;331560;23.11.1980;21.08.1993;15.03.1995;60;5526;C;1;11836;junior;900;107870;84;29;6;1;6;58;8754;3,83;4,31;137;3804;3868;14,30684932;1,564383562;900;0;60;5526;119;40;79;0;22;0;28
9897;36168;19.08.1961;04.03.1995;22.09.1995;12;3014;A;1;11873;;300;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;34,09315068;0,553424658;300;0;12;3014;36;15;20;0;2;7;8
9928;89340;12.11.1971;09.11.1995;02.08.1996;60;1489;C;0;11912;;500;110643;49;41;4;1;4;51,9;8441;3,45;4,48;115;1879;2252;24,72054795;0,728767123;500;0;60;1489;44;20;24;0;11;0;5
10001;19044;05.04.1974;28.05.1995;11.07.1996;36;529;C;0;11995;;600;122603;25;21;6;2;8;80;8991;1,39;2,01;128;5198;5273;22,26575342;1,120547945;600;0;36;529;69;29;40;0;16;0;0
